tweet_id,Timestamp,likes,retweets,replies,hashtag,text
36,2014-05-23,0,1,0,[],"@SumnerBPS Sumner ExtendedDay Program @ Brimmer and May Dress Rehearsal ""Grease"" pic.twitter.com/HZNoH35gzs"
37,2014-05-23,0,1,0,[],"@SumnerBPS Sumner ExtendedDay Program @ Brimmer and May Dress Rehearsal ""Grease"" pic.twitter.com/HZNoH35gzs"
38,2014-05-19,0,0,0,[],Report: Boston schools food program in disarray: BOSTON — An external review of the Boston public school system's... http://dlvr.it/5jcBxk 
39,2014-05-12,0,0,0,[],Coaching leaders at the Global Change Agents Executive Education Program (@ John F. @Kennedy_School of Government) http://4sq.com/1qvAqTo 
40,2014-05-06,0,0,0,['internship'],"This Way Ahead Program Coordinator - Cambridge Housing Authority -  Cambridge, MA: summer Gap and ... http://bit.ly/Q8Q8CO  #internship"
41,2014-05-01,1,1,0,['BCruleoflaw'],The Professional Fellows program began this morning with an overview of the US Government with Prof. Marc Landy #BCruleoflaw @ECAatState
42,2014-04-29,0,0,0,[],"City of Boston looks to hire chief digital officer, create startup assistance program: Boston Mayor Marty Walsh... http://dlvr.it/5WzG00 "
43,2014-04-11,0,0,0,"['military', 'jobs']","#military #jobs Human Resources Program Manager Military\Diversity - Fresenius Medical Care -  Waltham, MA  http://bit.ly/mOsWRw "
44,2014-04-09,0,0,0,[],Walsh launching public Wi-Fi program: The City of Boston will announce a new public Wi-Fi program today to bring... http://dlvr.it/5M60M6 
45,2014-04-09,0,0,0,[],Mayor looks to cut carbon emissions: Mayor Martin J. Walsh yesterday launched a program to encourage owners of... http://dlvr.it/5LtHCc 
46,2014-04-08,1,2,0,['CambMApic'],At the City Council meeting and Officer Lyons and Kevin just arrived to talk about bomb sniffing dog program #CambMApic.twitter.com/bxEPxYiIbN
47,2014-03-25,0,0,0,[],Leaders push to get guns off street: Mayor Martin J. Walsh’s controversial gun buyback program claimed 30... http://dlvr.it/5DRV63 
48,2014-03-25,0,0,0,[],Mayor Walsh Launches Gun Buyback Program In Boston: BOSTON (AP) — Mayor Martin Walsh has launched a new gun... http://dlvr.it/5DNT9h 
49,2014-03-24,0,0,0,[],Mayor announces gun buyback program in Boston: BOSTON — Mayor Martin Walsh has launched a new gun buyback program... http://dlvr.it/5DMLrL 
50,2014-03-24,0,3,0,[],"Mayor Walsh was joined by ministers and activists to launch the ""Piece for Peace"" gun buy back program. pic.twitter.com/zu48yQgz11"
51,2014-03-23,0,0,0,[],Walsh To Announce Gun Buy-Back Program: BOSTON (CBS) — Boston Mayor Marty Walsh will announce a gun buy-back... http://dlvr.it/5Cmt6F 
52,2014-03-12,1,1,0,"['strongstart', 'earlyed']",Mayor @JoeCurtatone opens program talking about Somerville's commitment to ensuring all children in the city a #strongstart #earlyed
53,2014-03-07,0,0,0,['LivingLegends'],"Program books are ready for tonight's #LivingLegends Awards Gala honoring Harry Belafonte, Mayor… http://instagram.com/p/lPzo1lkNAN/ "
54,2014-02-17,0,0,0,[],Does anyone outside BigFood defend this program? “@bittman: US Government: ‘Eat More Pizza!’ | NotionsCapital http://buff.ly/1bcNaY3 ”
55,2014-02-09,0,0,0,[],Boston Mayor Plans Gun Buyback Program After Boy’s Shooting Death: BOSTON (CBS) – Boston Mayor Marty Walsh said... http://dlvr.it/4tdj7n 
56,2014-02-08,0,0,0,['Boston'],“@BostonDotCom: #Boston Mayor Walsh announces city gun buyback program http://bo.st/1iI6I5T ” I have a Nerf arsenal..can I get $ still?
57,2014-01-29,0,0,0,[],Patrick Unveils ‘Pay For Success’ Program For Troubled Young Men: BOSTON (AP) — Gov. Deval Patrick has unveiled... http://dlvr.it/4pbQrr 
58,2014-01-20,0,0,0,[],"MT ""@BYSO: Mayor Walsh encourages us to bring our city closer to Dr. King's vision"" Performance of the ICP Program http://www.bysoweb.org/pages/19_intensive_community_program.cfm …"
59,2014-01-20,2,3,1,[],"At Faneuil Hall, MLK Day program has just begun. Mayor Walsh seated on stage--got big applause when intro'd. pic.twitter.com/1a3iXHLFua"
60,2014-01-19,0,0,0,[],Gov. Patrick Seeking $12 Million For Summer Jobs Program: BOSTON (AP) — Gov. Deval Patrick announced Saturday... http://dlvr.it/4kYF3T 
61,2014-01-06,0,0,0,"['bospoli', 'mapolipic']",Mayor Walsh delivering inaugural address. Program running a little ahead of schedule so far #bospoli #mapolipic.twitter.com/QrgvSE6xKD
62,2014-01-06,0,0,0,"['Boston', 'bospolipic']",RT @AshBoomerSooner: All of #Boston's mayors on back of inaugural program #bospolipic.twitter.com/JHunLb6yqD
63,2015-09-18,0,0,0,[],Mayor Walsh Reinstates Boston Police Cadet Program http://bit.ly/1Llh9Nr 
64,2015-08-31,0,0,0,[],Boston offers seniors program to upgrade heating systems: The city of Boston has started a new program to help… http://boston.cityandpress.com/node/10105447 
65,2015-08-30,0,0,0,[],Boston Offers Seniors Program To Upgrade Heating Systems: The city of Boston has started a new program to help… http://boston.cityandpress.com/node/10103260 
66,2015-08-30,0,0,0,[],Boston Offers Seniors Program To Upgrade Heating Systems: The city of Boston has started a new program to help… http://boston.cityandpress.com/node/10103236 
67,2015-08-30,0,0,0,[],Boston offers seniors program to upgrade heating systems: The city of Boston has started a new program to help… http://boston.cityandpress.com/node/10102947 
68,2015-08-26,0,0,0,[],Mayor Walsh Announces DriveBoston Program http://bit.ly/1VateYw 
69,2015-08-20,0,0,0,[],Boston Relaunches Gun Buyback Program: The city of Boston has relaunched its gun buyback program following a recent… http://boston.cityandpress.com/node/10059438 
70,2015-08-15,1,0,0,[],H3485 [NEW] To create a Gateway Cities public safety pilot program http://bitly.com/YyHRHu 
71,2015-08-13,0,0,0,[],H3386 [NEW] Creating construction relevance in the Economic Development Incentive Program http://bitly.com/WM62nm 
72,2015-08-13,0,0,0,[],Greek government defends bailout deal ahead of vote: The Greek government defended its new bailout program as tough… http://boston.cityandpress.com/node/10026109 
73,2015-07-03,0,0,0,[],Mayor: Roxbury victim had dropped out of city apprenticeship program: A man killed in a double-shooting in Roxbury… http://boston.cityandpress.com/node/9831611 
74,2015-06-22,0,0,0,[],Mayor plans to boost summer work program by 200 jobs: The city is creating 200 additional youth jobs this summer at… http://boston.cityandpress.com/node/9772004 
75,2015-06-16,0,0,0,[],"Gov. Baker calls early retirement program ""successful"": Gov. Charlie Baker is calling his early retirement program… http://boston.cityandpress.com/node/9740935 "
76,2015-06-04,0,0,0,[],"City of Boston- City Hall AmeriCorps VISTA Program - AmeriCorps -  Boston, MA: Research community groups, nonp... http://bit.ly/1M70muM "
77,2015-05-31,0,0,0,[],Boston helps immigrants prep for president’s order: The city of Boston has launched a program to help illegal… http://boston.cityandpress.com/node/9661480 
78,2015-05-18,0,0,0,[],Mayor's Summer Jobs Program opens paths for students: Boston Mayor Marty Walsh is asking local businesses to help… http://boston.cityandpress.com/node/9600087 
79,2015-04-30,0,0,0,[],"Medicare figures show generic, brand prescribing: Medicare figures released by the government show the program's… http://boston.cityandpress.com/node/9510380 "
80,2015-04-22,0,0,0,[],Gov. Baker recognizes Earth Day with new LED program: People all over the country celebrated earth day Wednesday by… http://boston.cityandpress.com/node/9468564 
81,2015-04-21,0,0,0,[],S210 [NEW] Creating construction relevance in the economic development incentive program http://bitly.com/WLW6KG 
82,2015-04-17,0,1,0,[],"@VP Biden started the ""Board Seats for Guns"" program. First participant Robert Biden getting a seat on Ukrainian Government Oil company @CNN"
83,2015-04-14,0,0,0,['internship'],"Human Resources Coordinator - WilmerHale -  Boston, MA: Up Internship Program and Legal Personnel ... http://bit.ly/1EzLaWm  #internship"
84,2015-04-11,1,0,0,[],"@MayorBillCarp @NESMO911 I can help you with this.  Mr. Mayor email me at bpdtennis@gmail.com 
Boston Police Community Tennis Program"
85,2015-04-02,0,0,0,[],Massachusetts pumping $2M more into electric car program: Gov. Charlie Baker is pumping another $2 million into a… http://boston.cityandpress.com/node/9370888 
86,2015-04-02,0,0,0,[],Massachusetts pumping $2M more into electric car program: Gov. Charlie Baker is pumping another $2 million into a… http://boston.cityandpress.com/node/9370765 
87,2015-04-02,0,0,0,[],Massachusetts pumping $2M more into electric car program: Gov. Charlie Baker is pumping another $2 million into a… http://boston.cityandpress.com/node/9370471 
88,2015-03-26,0,0,0,[],Indiana allows needle exchange program to stem HIV outbreak: Indiana Gov. Mike Pence authorized a short-term… http://boston.cityandpress.com/node/9334808 
89,2015-03-19,0,0,0,[],ACLU sues for airport 'behavior detection' program records: A civil rights group sued the federal government… http://boston.cityandpress.com/node/9301637 
90,2015-03-18,0,0,0,[],"Excess educators: Under a program new this school year in Boston Public Schools, tenured teachers are placed in an… http://boston.cityandpress.com/node/9291248 "
91,2015-02-13,0,0,0,[],"City summer jobs program offers teens Hope: Snow — lots of it — is still on the ground, but Boston Mayor Martin J.… http://boston.cityandpress.com/node/9129393 "
92,2015-02-05,0,0,0,[],Gov. Baker wants to overhaul state Medicaid program http://boston.cityandpress.com/node/9087689 
93,2015-02-05,0,0,0,[],Gov. Baker Wants Overhaul Of State Medicaid Program http://boston.cityandpress.com/node/9087703 
94,2015-02-05,0,0,0,[],Gov. Baker plans to slash 'Global Entrepreneur in Residence Program' http://boston.cityandpress.com/node/9084521 
95,2015-01-29,3,2,2,['NXT'],"Holy shit, story telling on a pro wrestling program, I thought the government regulated that sorta thing. #NXT"
96,2015-01-25,0,0,0,[],"Mayor @marty_walsh affordable condo program is a racket with owners driving Teslas & Range Rovers, why should I subsidize this?"
97,2015-01-29,3,2,2,['NXT'],"Holy shit, story telling on a pro wrestling program, I thought the government regulated that sorta thing. #NXT"
98,2015-01-25,0,0,0,[],"Mayor @marty_walsh affordable condo program is a racket with owners driving Teslas & Range Rovers, why should I subsidize this?"
99,2015-01-24,0,0,0,['BPS'],Served as the guest speaker for the next generation of teachers through the #BPS Accelerated Community to Teacher Program! Impressive group!
100,2015-01-12,0,0,0,['internship'],"Human Resources Development Internship Program – Summer 2015 - Liberty Mutual -  Boston, MA: Human... http://bit.ly/14k7uUm  #internship"
101,2014-12-29,1,0,0,[],Somerville program helps young adults develop skills for employment: A Somerville workforce development program has… http://dlvr.it/7yC2JH 
102,2014-12-16,0,0,0,[],Congress extends Afghan visa plan: The government program granting visas to Afghan interpreters and others who… http://dlvr.it/7qsQF2 
103,2014-11-24,0,0,0,['ToysForTots'],#ToysForTots program is in full swing with a great kick-off supported by Mayor Walsh!  http://www.toysfortots.org/default.aspx?fullweb=1 …pic.twitter.com/XeNX7v2yP0
104,2014-11-24,1,0,0,[],Toys for Tots program in full swing with a great kick-off supported by Mayor Martin J. Walsh. http://www.toysfortots.org/default.aspx?fullweb=1 …pic.twitter.com/KGcQfPEneD
105,2014-11-04,0,0,0,[],Excerpts from the funeral program: Former Mayor Thomas Michael Menino’s funeral Mass was held at Most Precious… http://dlvr.it/7PwqPg 
106,2014-10-30,3,1,0,['Boston'],"Here's to @mayortommenino, without whom we would have never had a mobile food truck program. Thanks for everything you did for #Boston!"
107,2014-10-29,0,1,0,[],@SumnerBPS BOKS at the Sumner Before School Program. BOKS ROCKS! pic.twitter.com/0R7gyI51JQ
108,2014-10-10,1,1,0,['WhatWorks'],"Best name for an urban broadband access program from Boston mayor @marty_walsh: ""Wicked Free Wi-Fi"" #WhatWorks @POLITICOEvents"
109,2014-09-12,0,0,0,['internship'],"Human Resources Development Internship Program – Summer 2015 - Liberty Mutual -  Boston, MA: Inter... http://bit.ly/1sB1i3s  #internship"
110,2014-08-09,0,0,0,['hubhacks'],Mayor Walsh wants to take the program of Urban Mechanics to the next level. We will see this here today. #hubhacks
111,2014-07-13,1,0,0,[],Back at Moakley Field for day 2 of the Mayor's Cup Tourney. Great Boston program for the kids.
112,2014-07-07,0,0,0,[],Changes to City of Boston Independence Day Celebration Program http://bit.ly/1n8n2RP 
113,2014-07-06,0,0,0,[],Boston mayor's program to cultivate civic leaders: BOSTON — Mayor Martin Walsh is starting a program focused on... http://dlvr.it/6DzzYr 
114,2014-06-30,2,4,0,"['summerjobs', 'Boston', 'FelixArroyo', 'bospolipic']",64 BBA #summerjobs students w/ #Boston Mayor @marty_walsh & program alum #FelixArroyo to kickoff program #bospolipic.twitter.com/cOA0L1pfL2
115,2014-06-18,0,1,0,"['MLKSummerScholars', 'teenemploymentpic']",.@marty_walsh presents at the kickoff of the #MLKSummerScholars program. Top priority for new mayor. #teenemploymentpic.twitter.com/JkfJ3605Tq
116,2014-06-13,0,0,0,[],"Three Mass. schools get funding for clean energy internship program: Gov. Deval Patrick today announced $435,000... http://dlvr.it/5zXvQc "
117,2019-11-08,0,0,0,[],"Mayor Walsh, City of Boston, announce expansion of Boston's Tuition-Free Community College Program t | Boston Planning & Development Agency http://www.bostonplans.org/news-calendar/news-updates/2019/11/5/mayor-walsh,-city-of-boston,-announce-expansion-of#.XcYBFBAQrWA.twitter …"
118,2019-11-08,0,0,0,[],"Mayor Walsh, City of Boston, announce expansion of Boston's Tuition-Free Community College Program t | Boston Planning & Development Agency http://www.bostonplans.org/news-calendar/news-updates/2019/11/5/mayor-walsh,-city-of-boston,-announce-expansion-of#.XcYA-0niF5U.facebook …"
119,2019-11-08,0,0,0,[],"Mayor Walsh, City of Boston, announce expansion of Boston's Tuition-Free Community College Program t | Boston Planning & Development Agency http://www.bostonplans.org/news-calendar/news-updates/2019/11/5/mayor-walsh,-city-of-boston,-announce-expansion-of#.XcYBFBAQrWA.twitter …"
120,2019-11-08,0,0,0,[],"Mayor Walsh, City of Boston, announce expansion of Boston's Tuition-Free Community College Program t | Boston Planning & Development Agency http://www.bostonplans.org/news-calendar/news-updates/2019/11/5/mayor-walsh,-city-of-boston,-announce-expansion-of#.XcYA-0niF5U.facebook …"
121,2019-11-08,0,0,0,"['Beantown', 'TheHub']","Can you recommend anyone for this Human Resources job in Boston, MA? Click the link in our bio to see it and more. Human Resources Leadership Program (HRLP) - 2020 at GE #Beantown #TheHub"
122,2019-11-08,3,1,0,"['corpgov', 'secreg', 'SEC']","Posted: Remarks by SEC Commissioner Hester Peirce before the 51st Annual Institute on Securities Regulation, https://corpgov.law.harvard.edu/2019/11/08/remarks-by-sec-commissioner-hester-peirce-before-the-51st-annual-institute-on-securities-regulation/ … by @SEC_News #corpgov #secreg #SEC"
123,2019-11-08,4,3,1,['NationalSTEMDay'],"On #NationalSTEMDay, apply or encourage a friend to apply to one of our opportunities for current and recently graduated undergrads!

Broad Summer Research Program (BSRP): http://broad.io/bsrp 

Broad Biomedical Post-Baccalaurate Scholars Program (BBPS): http://broad.io/bbps pic.twitter.com/P51yhZmJtp"
124,2019-11-08,5,3,0,"['corpgov', 'boardsofdirectors', 'stakeholders']","Posted: A Guidebook to Boardroom Governance Issues, https://corpgov.law.harvard.edu/2019/11/08/a-guidebook-to-boardroom-governance-issues/ … by @wilsonsonsini #corpgov #boardsofdirectors #stakeholders"
125,2019-11-08,0,0,0,"['corpgov', 'boards', 'proxyadvisors']","Posted: Designing Proposals with your Unique Investors In Mind, https://corpgov.law.harvard.edu/2019/11/08/designing-proposals-with-your-unique-investors-in-mind/ … by @kdaleadvisors #corpgov #boards #proxyadvisors"
126,2019-11-08,0,0,0,"['corpgov', 'weeklyroundup']","Posted: Weekly Roundup: November 1–7, 2019, https://corpgov.law.harvard.edu/2019/11/08/weekly-roundup-november-1-7-2019/ … #corpgov #weeklyroundup"
127,2019-11-08,0,0,0,[],"Its a shame that the staff of BMC can't control their personal feeling about the Trump. The 1st lady only wanted to spotlight the program, in hopes to inspire other hospitals to do the same! Especially as a government funded hospital should have behaved in professional matter!!"
128,2019-11-07,4,4,2,['innovationhttps'],".@CodingItForward has done incredible work scaling its Civic Digital Fellowship program.  

""Launched in 2017, the Civic Digital Fellowship is a first-of-its-kind internship for innovative students to tackle technical challenges in the federal government."" 

#innovationhttps://twitter.com/CodingItForward/status/1192540978734944256 …"
129,2019-11-07,0,0,0,[],Its a shame that the staff can't control their personal feeling about the President. The First lady only wanted to spotlight the wonderful program and in hopes to inspire other hospitals to do the same! Their actions were unprofessional especially as  government funded hospital.
130,2019-11-07,0,0,0,[],"Medical professionals? You mean the same women who couldn’t get a record deal/movie gig  so settled for a degree in nursing at age 30? 

They don’t care about their patients. But yes, let’s make the healthcare system into a government program."
131,2019-11-07,0,0,0,[],"see previous tweet. You are not even a particularly progressive Republican. Our current regressive government isn't good at helping people, therefore any social program with government funding will automatically fail. Just go vote for Trump already"
132,2019-11-07,2,5,0,"['corpgov', 'SEC', 'secreg']","Posted: Remarks of Chairman Jay Clayton to the SEC Investor Advisory Committee, https://corpgov.law.harvard.edu/2019/11/07/remarks-of-chairman-jay-clayton-to-the-sec-investor-advisory-committee/ … by @SEC_News #corpgov #SEC #secreg"
133,2019-11-07,1,0,1,[],LOL Section 8 is government program for paying the rent for poor folks.
134,2019-11-07,3,0,0,"['corpgov', 'SEC', 'secreg']","Posted: Statements of Commissioner Hester Peirce on Proposed Amendments to Improve Accuracy and Transparency of Proxy Voting Advice, and on Proposed Amendments to Modernize Shareholder Proposal Rule, https://corpgov.law.harvard.edu/2019/11/07/statements-of-commissioner-hester-peirce-on-proposed-amendments-to-improve-accuracy-and-transparency-of-proxy-voting-advice-and-on-proposed-amendments-to-modernize-shareholder-proposal-rule/ … by @SEC_News #corpgov #SEC #secreg"
135,2019-11-07,2,0,0,"['corpgov', 'delawarelaw', 'venturecapital']","Posted: Does Trados Matter?, https://corpgov.law.harvard.edu/2019/11/07/does-trados-matter/ … #corpgov #delawarelaw #venturecapital"
136,2019-11-07,14,7,0,[],"This morning at our Government Affairs Forum, @MassTreasury Deborah Goldberg, highlighted the state's new ""Baby Steps"" program which aims to help families begin saving for college and vocational technical education. pic.twitter.com/puZiRXduz7"
137,2019-11-07,2,1,0,[],@MassTreasury Deb Goldberg highlights exciting new “Baby Steps” program to help families begin saving early for college & vocational technical education. Thanks to @MCalj @BCBSMA for inviting me to the @bostonchamber government affairs breakfast.pic.twitter.com/nhPvmkpxdd
138,2019-11-06,0,0,1,[],"and that’s not 3rd Grade math,  like Lizzie trying to sell some $52 Trillion Single Payor Healthcare Government Run program that causes 2 million people to lose their jobs and your private insurer becomes illegal to exist. Per Lizzie, “we need structural change to our economy” OK"
139,2019-11-06,10,0,0,[],"“..Liberia’s government created a national program to put a CHW in every rural community. They’ve  identified 4K+ potential epidemic events, improved vaccine coverage & increased rate of children receiving care by 50%; 1/3 children with malaria is now diagnosed & treated at home” https://twitter.com/RaymondChambers/status/1192162232857030657 …"
140,2019-11-06,1,1,0,[],"Transformative Public Art Program
Join MASARY Studios on November 8 from 6-8 p.m. at the East Boston Shipyard for ""Imprinted on the Water's Edge,"" an interactive installation supported by the City of Boston's Transformative Public Art pilot program."
141,2019-11-06,0,0,0,[],"RUSSIAN $1.7B mill to use imported slabs from Russia. And ""Braidy... plan to seek as much as $800 million from the federal government through the U.S. Department of Energy's Advanced Technology Vehicles Manufacturing direct-loan program https://www.courier-journal.com/story/news/2019/07/16/braidy-industries-clock-raise-capital-aluminum-plant/1744128001/ … via @courierjournal"
142,2019-11-06,1,2,0,[],"The deadline to apply for the @Tokyo_gov Tokyo Metropolitan Government Accelerator Program is Friday, November 8th, 23:59 JST

https://www.boston.us.emb-japan.go.jp/itpr_en/techcamp2019.html …pic.twitter.com/rkmWufVmOe"
143,2019-11-06,1,1,1,[],"Today, the Senate Environment and Public Works Committee (EPW) is holding a hearing on the GAIN Act (S. 2662), which would eviscerate the New Source Review (NSR) program of the Clean Air Act. Read our statement: https://www.catf.us/2019/11/catf-statement-on-gain-bill-senate-epw-hearing/ …"
144,2019-11-06,1,2,0,[],"Sometimes better food access isn't about the food. | Gloucester Health Department launches Seniors on the GO program to support healthy living - News - Wicked Local Essex - Essex, MA http://bit.ly/2WSlsKy pic.twitter.com/rtviI5uLQU"
145,2019-11-06,0,0,0,"['Burlington', 'Government']","Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""FAA - FOIA - Program Management Analyst"" in #Burlington, MA. #Government"
146,2019-11-06,14,1,0,[],I could not be prouder of this woman for topping the ticket of an at-large city council race. Former Program Assoc & FAO Fellow at @gencitizen is definitely showing young people that their voices can and will be represented in government.https://twitter.com/samformarlboro/status/1191924729222979584 …
147,2019-11-06,4,0,3,[],"@frontlinepbs this is thoroughly depressing and alarming. I hope before the end of the program you outline some programs federal and local governments can implement or have implemented to offset job losses and income reduction. In other words, some good news."
148,2019-11-06,3,0,0,['MayorPete'],"Doing research on #MayorPete’s 1,000
Homes in 1,000 days program and have to say...I’m aghast at how badly this was pursued by Pete. I need to do more but needless to say this raises major concerns about his leadership."
149,2019-11-06,0,0,1,[],"So what your suggesting is a government instituted housing program, they've done that. I'm trying to combine government with the free market to create something better. The government is not the best at creating and managing housing, that's part of the problem."
150,2019-11-05,2,2,0,"['corpgov', 'SEC', 'shareholderrights']","Posted: Statement of Commissioner Allison Herren Lee on Shareholder Rights, https://corpgov.law.harvard.edu/2019/11/05/statement-of-commissioner-allison-herren-lee-on-shareholder-rights/ … by @SEC_News #corpgov #SEC #shareholderrights"
151,2019-11-05,0,3,0,"['corpgov', 'secreg', 'proxyvoting']","Posted: Statement of Chairman Jay Clayton on Proposals to Enhance the Accuracy, Transparency and Effectiveness of Our Proxy Voting System, https://corpgov.law.harvard.edu/2019/11/05/statement-of-chairman-jay-clayton-on-proposals-to-enhance-the-accuracy-transparency-and-effectiveness-of-our-proxy-voting-system/ … by @SEC_News #corpgov #secreg #proxyvoting"
